Gender,Age_Group,Income_Level,Shop_Frequency,Product_Type,Salary,Monthly_Purchase
2,3,3,3,6,95847,10
1,2,2,3,4,36743,10
2,2,2,3,3,58139,9
2,2,1,2,3,27101,4
1,2,3,2,7,86047,4
2,3,3,3,7,75105,7
1,2,3,2,6,71128,4
1,2,3,2,6,73417,5
1,1,3,1,4,79173,1
1,2,3,2,6,72936,5
2,3,2,2,4,48910,5
1,1,1,1,1,14887,1
1,2,3,2,6,76684,5
2,3,3,3,6,86550,7
1,3,2,2,4,39002,3
1,3,2,2,2,33532,3
1,2,2,3,4,55545,13
2,1,1,1,2,14523,1
2,2,1,2,3,28700,5
2,3,3,3,6,63338,7
2,3,2,2,2,40628,3
1,1,3,1,3,90015,1
1,1,1,1,2,16309,0
1,1,1,1,1,22155,0
1,2,2,3,3,36980,10
1,1,3,1,5,60747,1
1,3,2,2,2,36209,3
1,2,2,3,3,48905,11
1,1,3,1,4,70732,0
1,2,3,2,7,66801,4
2,1,1,1,1,11752,1
2,2,1,2,5,26238,5
2,2,1,2,3,15382,5
1,3,2,2,6,57732,4
2,2,1,2,3,29080,3
2,3,3,3,6,76841,11
1,2,3,2,7,64470,4
1,1,3,1,5,94802,1
1,2,3,2,7,90627,4
2,1,1,1,2,21588,1
2,1,1,1,2,11678,1
1,1,1,1,2,14570,0
1,2,3,2,7,85149,3
2,1,1,1,1,10405,0
1,2,3,2,6,68418,5
2,1,1,1,2,24000,1
2,2,1,2,3,28299,5
2,2,1,2,4,16009,3
2,2,2,3,3,37569,7
1,1,1,1,2,14696,1
1,2,2,3,1,52325,9
1,2,2,3,3,45221,14
2,3,2,2,4,40389,4
2,2,1,2,4,23935,4
1,3,2,2,6,37608,3
1,1,3,1,4,79774,1
1,2,3,2,6,75093,3
1,2,2,3,4,48430,13
1,1,1,1,1,28889,0
1,1,3,1,4,82216,0
2,2,1,2,4,29906,5
1,1,1,1,1,14615,0
1,2,3,2,7,79921,5
1,1,3,1,4,81826,0
2,1,1,1,1,29242,1
1,2,2,3,1,38380,14
2,3,3,3,7,94203,9
2,2,1,2,3,13395,3
1,1,3,1,5,61909,1
2,3,2,2,6,47833,5
1,1,1,1,1,25942,1
1,2,2,3,4,59986,10
2,1,1,1,2,27922,1
1,3,2,2,2,55324,5
2,3,3,3,6,84233,13
2,3,2,2,2,54203,3
2,3,2,2,4,53289,5
1,3,2,2,2,51954,4
2,1,1,1,1,21305,1
1,1,1,1,2,27173,0
1,2,2,3,4,46981,12
2,2,1,2,3,12224,4
2,2,2,3,4,41841,8
1,3,2,2,2,54762,3
1,1,1,1,2,28944,1
1,2,2,3,4,44096,14
2,2,1,2,4,18722,4
2,3,2,2,4,48105,5
2,1,1,1,2,26112,0
2,2,2,3,1,39741,13
1,3,2,2,2,58751,3
2,3,3,3,6,72101,9
2,3,2,2,6,43862,5
2,3,2,2,4,54470,3
2,3,2,2,4,58894,5
2,3,3,3,7,83278,7
1,1,1,1,1,25930,0
1,2,2,3,1,54530,8
1,2,3,2,7,72017,5
2,2,2,3,4,55228,7
1,1,1,1,2,10172,1
1,1,1,1,2,28600,0
2,3,3,3,6,71505,7
1,2,2,3,4,56077,11
2,2,1,2,5,24791,3
1,3,2,2,6,55254,3
1,2,3,2,7,98046,4
1,3,2,2,2,40266,5
1,1,1,1,1,19470,1
1,1,1,1,2,27752,0
2,3,2,2,2,54124,4
1,2,2,3,4,51664,9
2,3,2,2,2,43970,3
2,2,2,3,4,45232,7
1,2,2,3,4,56083,13
1,2,2,3,3,32550,13
1,2,3,2,7,95680,5
1,1,1,1,1,26807,0
1,2,2,3,3,31000,13
2,3,2,2,6,53796,3
2,3,3,3,5,67162,14
1,2,3,2,7,91431,4
2,3,3,3,5,60267,13
2,1,1,1,2,25803,1
1,1,1,1,2,27482,0
2,2,2,3,4,44639,9
2,3,3,3,6,74816,9
1,3,2,2,2,53872,3
2,3,2,2,6,33386,5
1,3,2,2,2,39716,4
1,3,2,2,6,52727,3
1,1,1,1,1,13818,0
2,2,2,3,4,32788,12
2,1,1,1,1,17712,1
1,2,3,2,7,89481,3
1,1,1,1,1,27051,0
1,3,2,2,6,58433,3
2,2,1,2,3,22784,3
1,1,3,1,5,93938,0
1,2,2,3,4,35834,9
1,1,3,1,4,61254,0
2,3,2,2,6,39294,4
2,1,1,1,1,19484,0
1,2,2,3,4,47050,7
2,2,2,3,4,44100,11
1,2,3,2,7,88992,4
2,2,2,3,1,48696,9
2,3,3,3,5,67956,14
2,3,2,2,2,45883,5
1,3,2,2,4,57960,3
1,2,3,2,6,92402,4
1,3,2,2,6,44618,4
1,2,2,3,3,58232,11
2,2,2,3,4,33209,12
2,2,1,2,5,28703,5
2,3,3,3,7,82392,13
2,2,1,2,4,26045,3
1,2,3,2,7,71010,5
1,2,2,3,1,41138,14
2,3,2,2,2,45733,4
2,1,1,1,1,17380,1
1,2,3,2,7,94555,3
1,1,1,1,2,24410,0
2,1,1,1,1,18108,0
1,1,1,1,1,18254,1
2,2,1,2,4,16319,4
1,2,2,3,4,31710,12
1,3,2,2,2,53727,5
1,2,3,2,6,78590,3
2,3,2,2,6,48668,4
1,3,2,2,2,56580,5
2,2,2,3,1,50693,12
1,1,1,1,1,24231,0
2,3,3,3,6,96558,13
2,1,1,1,2,17761,1
1,1,3,1,5,78056,0
1,1,3,1,5,83493,0
1,2,2,3,3,50091,7
1,3,2,2,2,41608,4
2,3,3,3,7,72736,12
2,1,1,1,1,20775,1
1,3,2,2,6,58059,4
1,3,2,2,6,50098,4
2,1,1,1,2,25361,0
1,2,3,2,7,74639,5
2,2,2,3,4,37005,11
2,2,1,2,4,15535,3
1,1,1,1,2,23588,0
1,1,3,1,5,84425,1
2,2,1,2,3,16440,5
1,3,2,2,6,54743,4
1,1,1,1,1,21902,1
1,2,3,2,7,89692,3
1,2,3,2,6,65515,5
1,1,3,1,3,65134,1
2,2,1,2,3,28765,4
2,2,1,2,3,14560,3
2,3,3,3,7,72814,7
1,2,2,3,1,33697,9
1,2,2,3,4,40203,10
1,2,3,2,6,67027,3
1,2,3,2,7,98704,3
1,1,3,1,4,83989,0
1,2,2,3,4,33852,9
1,1,1,1,2,13992,1
2,1,1,1,1,20818,0
2,2,2,3,4,51892,9
2,3,3,3,5,78849,12
2,1,1,1,1,28784,0
2,1,1,1,1,14215,0
1,1,3,1,4,95181,1
1,1,1,1,1,15989,0
1,1,3,1,3,76448,0
2,1,1,1,2,22820,1
2,3,3,3,6,94845,7
2,1,1,1,2,26911,0
2,3,3,3,6,82549,14
1,2,2,3,1,44117,13
2,1,1,1,1,29871,0
2,3,2,2,4,52830,3
2,1,1,1,2,27424,1
1,3,2,2,4,38928,5
1,2,2,3,4,41338,10
2,3,2,2,2,45217,4
1,3,2,2,4,44235,5
1,2,2,3,4,42969,7
2,1,1,1,1,19894,0
1,1,3,1,5,96235,0
1,1,3,1,3,90274,1
2,1,1,1,2,28650,0
2,3,3,3,7,76949,9
2,1,1,1,2,27217,1
1,1,1,1,2,19670,1
2,3,2,2,6,46048,4
1,2,3,2,7,98786,4
2,2,1,2,5,19736,4
2,3,2,2,6,44607,5
2,3,2,2,4,43830,5
1,3,2,2,2,54970,4
2,3,3,3,5,88762,9
2,3,3,3,5,88060,9
2,2,1,2,3,24217,4
1,1,1,1,2,10197,0
1,1,1,1,1,13576,0
1,2,2,3,3,56418,12
1,1,3,1,5,73710,1
2,3,3,3,6,62430,8
1,1,1,1,1,18757,0
1,2,2,3,4,46756,11
2,1,1,1,2,19782,0
1,1,1,1,2,18531,0
1,3,2,2,2,30965,3
2,2,1,2,5,17584,3
1,3,2,2,4,43344,3
2,2,2,3,4,38824,10
1,1,3,1,5,89884,0
1,1,3,1,3,69251,1
1,1,1,1,2,18332,1
1,2,3,2,6,64750,5
2,1,1,1,1,24062,0
2,2,1,2,4,12012,4
2,3,3,3,5,99023,12
1,1,1,1,2,18193,1
1,3,2,2,6,43892,5
2,1,1,1,2,16304,1
1,2,3,2,7,61834,3
1,3,2,2,4,51678,3
2,2,1,2,5,24520,3
2,3,3,3,5,65045,7
2,2,2,3,1,42516,7
2,2,2,3,3,43172,12
1,2,2,3,4,50616,13
2,2,2,3,4,40552,8
2,1,1,1,1,26714,0
1,2,3,2,6,72176,4
2,3,3,3,5,66918,10
1,3,2,2,2,50632,5
2,1,1,1,1,11210,0
2,3,3,3,7,89795,14
2,3,3,3,7,96524,10
2,1,1,1,1,19225,1
1,3,2,2,6,53188,3
2,2,1,2,3,22669,3
1,2,3,2,7,80253,5
2,3,2,2,2,49026,4
1,1,1,1,1,19204,1
2,1,1,1,1,20399,0
2,3,2,2,4,44522,3
1,1,3,1,5,67946,0
1,3,2,2,2,30926,5
2,2,1,2,4,21806,4
1,2,2,3,3,57351,7
2,3,2,2,4,58912,3
2,1,1,1,2,23394,0
2,2,2,3,3,38521,10
2,1,1,1,1,29546,1
1,1,1,1,2,15590,0
2,2,1,2,3,13918,5
1,2,3,2,6,68131,5
2,2,2,3,4,40154,7
2,3,3,3,6,86359,9
2,2,2,3,1,53381,14
2,2,2,3,4,54551,14
2,2,2,3,3,49226,7
2,3,3,3,6,62045,12
1,3,2,2,6,54555,5
2,2,1,2,4,24886,4
1,1,1,1,2,25827,1
2,1,1,1,1,10929,0
2,3,2,2,6,40828,3
2,3,2,2,6,55789,4
1,1,3,1,5,78714,1
2,3,2,2,6,56066,3
1,1,3,1,3,77677,0
2,3,3,3,7,80183,8
1,3,2,2,4,50409,3
2,3,2,2,2,38978,3
2,3,2,2,2,46953,4
2,2,1,2,5,29488,4
2,1,1,1,2,21115,0
2,1,1,1,1,15560,0
1,2,3,2,6,64920,5
1,1,3,1,3,78373,1
2,1,1,1,1,27643,0
1,1,1,1,1,10593,1
1,1,3,1,3,81920,0
2,3,2,2,4,47204,5
1,3,2,2,2,51336,3
2,1,1,1,1,20682,1
2,2,1,2,4,19486,4
2,3,2,2,6,42920,4
2,2,1,2,5,17972,3
1,1,1,1,2,27429,1
1,1,3,1,5,95892,1
1,2,2,3,4,57480,8
2,3,3,3,7,75697,14
1,1,3,1,4,63885,1
1,3,2,2,6,35316,3
2,1,1,1,2,22579,1
2,2,1,2,5,25568,5
1,1,1,1,2,22005,0
1,3,2,2,6,41535,3
1,2,2,3,4,34046,13
1,3,2,2,6,36915,3
2,2,1,2,5,23291,3
2,2,1,2,5,23825,4
1,2,2,3,3,58964,10
2,1,1,1,2,25292,0
2,3,2,2,2,31622,5
2,3,2,2,4,36915,3
2,2,1,2,3,19013,5
1,3,2,2,2,43483,5
1,1,3,1,4,86009,1
1,2,3,2,7,67818,4
1,2,2,3,4,35141,7
1,1,3,1,3,95774,0
2,3,2,2,4,47909,3
2,3,3,3,5,78285,14
2,1,1,1,1,29887,0
2,1,1,1,1,23235,1
1,3,2,2,2,46716,3
2,2,1,2,5,10715,5
2,3,2,2,2,32507,4
1,2,2,3,4,50693,9
1,1,1,1,1,27002,0
1,2,3,2,6,95534,4
2,2,2,3,3,56706,8
2,3,2,2,2,34411,3
1,1,1,1,2,24355,0
2,3,3,3,6,67175,8
1,3,2,2,6,57086,4
1,3,2,2,2,50963,4
1,1,3,1,4,88087,1
1,2,3,2,6,66985,5
1,2,2,3,4,46774,11
2,1,1,1,2,17473,0
2,2,1,2,3,22178,3
2,2,2,3,3,32248,7
2,3,3,3,6,99265,9
1,3,2,2,6,34218,5
1,1,3,1,5,89347,0
1,1,3,1,5,85268,0
2,2,1,2,4,26325,5
1,3,2,2,6,39021,3
1,3,2,2,6,39770,4
1,1,3,1,3,88226,0
2,3,2,2,6,41098,4
1,1,1,1,1,25742,1
1,3,2,2,2,56675,4
2,2,1,2,4,16593,5
1,2,3,2,7,82395,4
1,3,2,2,4,44519,5
2,2,1,2,4,19496,4
2,3,2,2,6,48112,3
2,1,1,1,1,22309,1
2,1,1,1,1,10689,0
2,3,3,3,6,79004,9
1,1,3,1,4,84004,0
1,3,2,2,4,44645,4
2,3,2,2,6,37014,3
1,3,2,2,4,45180,5
2,1,1,1,2,16689,1
2,3,3,3,7,97727,8
2,2,2,3,4,51712,13
2,3,2,2,2,35882,5
1,3,2,2,2,53465,4
2,1,1,1,2,12186,0
1,1,3,1,5,72310,0
2,2,2,3,4,33231,11
1,1,1,1,1,24571,0
2,3,2,2,2,37816,4
2,3,3,3,7,90660,13
1,1,3,1,3,97131,0
2,1,1,1,2,29883,0
1,2,3,2,6,85431,4
2,2,1,2,4,22444,5
2,2,1,2,3,10578,5
1,1,3,1,5,69987,0
2,3,2,2,4,30766,3
2,3,2,2,2,59060,5
2,3,2,2,2,30712,5
1,2,3,2,6,79087,4
1,2,3,2,6,92312,4
1,2,2,3,1,48357,7
2,3,2,2,4,35374,4
1,1,1,1,2,15123,0
1,1,3,1,5,76372,1
2,3,2,2,4,42394,5
2,3,2,2,4,37319,5
2,2,1,2,4,10350,3
2,2,2,3,4,57423,9
1,1,3,1,5,86100,0
1,1,1,1,2,23607,1
1,1,1,1,1,23710,1
1,2,3,2,7,64455,5
1,2,3,2,6,88065,3
1,3,2,2,2,40890,5
1,1,1,1,1,10259,1
1,2,3,2,7,88715,5
1,2,3,2,7,84718,5
2,3,3,3,7,72090,13
1,1,3,1,5,98513,0
2,2,2,3,4,35755,13
2,2,2,3,1,34431,8
2,3,2,2,2,58506,3
1,3,2,2,4,47987,5
1,3,2,2,2,54071,5
2,3,3,3,5,89969,13
1,2,3,2,6,75043,3
1,2,2,3,3,56494,7
1,2,3,2,7,74430,3
1,1,3,1,5,98882,0
2,2,2,3,1,56180,10
2,1,1,1,2,24563,0
1,1,1,1,2,27023,1
2,1,1,1,2,15055,0
1,2,2,3,4,41685,10
1,1,3,1,4,66217,1
1,2,2,3,3,36571,12
1,1,1,1,1,13604,0
1,1,1,1,2,27795,1
2,3,2,2,2,39280,3
1,3,2,2,2,40906,5
2,2,2,3,1,58694,9
2,2,1,2,4,21908,5
2,1,1,1,1,26110,1
2,3,3,3,7,82131,13
1,3,2,2,2,47692,3
1,3,2,2,2,42269,4
2,3,3,3,7,91594,11
1,1,1,1,2,20478,1
1,2,2,3,4,38643,7
2,3,2,2,4,44436,3
2,3,3,3,5,79402,12
2,1,1,1,2,25740,0
2,3,2,2,2,44278,3
2,2,1,2,3,20437,5
1,3,2,2,6,34163,4
1,2,3,2,7,72335,3
1,2,3,2,6,69713,4
2,3,2,2,6,37354,4
2,3,2,2,6,56640,5
1,3,2,2,6,30942,3
2,3,2,2,6,54421,5
1,1,1,1,2,22349,0
2,1,1,1,1,28675,0
2,3,3,3,5,95108,8
1,1,1,1,1,24105,0
1,2,2,3,3,42863,9
1,1,1,1,2,14442,0
1,2,3,2,7,86962,4
1,1,1,1,2,13646,1
2,2,2,3,4,35223,12
1,2,2,3,3,41178,12
1,3,2,2,4,41132,5
2,3,2,2,6,33327,3
2,3,3,3,6,83484,9
1,2,3,2,7,79910,3
1,2,2,3,4,51205,7
1,1,1,1,2,17690,1
1,2,3,2,6,83287,4
1,2,2,3,4,31410,12
2,2,2,3,1,59469,8
2,2,1,2,5,26374,4
1,2,2,3,1,48243,10
2,2,1,2,3,25985,3
1,3,2,2,6,59340,3
2,2,2,3,3,32074,8
2,3,3,3,5,86622,14
2,1,1,1,1,18334,1
2,3,3,3,7,75337,13
1,1,1,1,2,11527,1
1,1,3,1,4,70959,0
2,3,2,2,6,46906,3
1,1,1,1,2,27469,0
1,2,2,3,1,38087,14
1,2,3,2,6,78484,5
1,2,3,2,7,92095,3
2,2,1,2,5,26719,3
2,2,2,3,1,47091,8
2,2,1,2,3,22482,4
1,1,3,1,4,77665,1
1,3,2,2,2,59198,3
2,3,3,3,5,73750,12
1,3,2,2,2,30849,3
2,2,1,2,5,19863,3
1,2,2,3,3,36641,7
1,3,2,2,6,31263,3
2,3,2,2,4,45861,3
1,3,2,2,6,57493,4
1,2,3,2,7,99740,4
2,1,1,1,1,18144,1
2,2,2,3,1,37014,11
1,1,1,1,1,15356,0
1,1,3,1,3,99026,1
2,2,2,3,1,34817,11
2,1,1,1,1,20384,1
2,3,3,3,5,64718,10
1,2,3,2,7,63877,4
2,3,3,3,6,60509,9
2,3,3,3,6,84220,11
1,1,1,1,1,13457,1
2,3,2,2,4,49350,4
1,1,3,1,3,86887,0
1,1,1,1,1,11430,0
2,3,3,3,7,67816,13
2,1,1,1,1,24671,1
1,3,2,2,6,45417,4
1,1,3,1,4,91943,1
1,1,1,1,1,15134,1
2,1,1,1,2,16302,1
2,3,3,3,6,78646,8
1,2,2,3,1,33439,13
1,1,1,1,1,16260,0
1,1,1,1,2,21932,0
1,1,1,1,1,17763,1
1,2,3,2,6,90846,3
1,2,2,3,3,52210,13
2,3,2,2,6,43178,5
1,1,3,1,4,78166,0
2,3,3,3,5,61867,13
1,2,3,2,7,77945,5
1,1,1,1,1,28092,0
1,2,2,3,4,54593,11
2,2,2,3,4,47284,8
2,2,1,2,3,28533,4
1,1,3,1,4,72509,0
2,2,1,2,3,29424,3
2,1,1,1,1,17827,0
1,2,2,3,3,42904,11
1,2,3,2,7,60517,3
2,3,3,3,5,63203,7
2,2,1,2,5,28865,3
2,1,1,1,1,22658,1
1,1,3,1,4,60696,1
1,2,2,3,3,56540,7
1,1,1,1,2,27776,1
1,1,3,1,3,85681,0
1,2,3,2,7,76034,4
2,2,1,2,4,17625,4
1,2,3,2,7,97575,4
2,3,3,3,7,78606,8
2,2,1,2,4,14026,4
2,3,2,2,2,55340,3
2,2,2,3,1,47665,14
1,1,3,1,4,89259,0
1,2,2,3,3,46529,7
2,1,1,1,1,26454,1
2,2,2,3,1,43486,13
1,2,2,3,1,38438,14
1,1,1,1,2,13717,1
2,1,1,1,2,19441,0
2,3,2,2,4,46993,5
2,1,1,1,1,13212,1
1,2,3,2,6,71752,4
1,2,2,3,1,39085,14
2,1,1,1,2,12634,0
1,3,2,2,6,30945,3
2,3,2,2,4,37635,3
2,3,2,2,2,51072,5
2,1,1,1,2,16526,0
2,2,2,3,1,36283,8
2,3,2,2,6,42569,4
1,1,1,1,1,16370,0
1,2,3,2,6,85340,3
2,1,1,1,1,19875,0
2,3,2,2,6,34360,4
2,2,1,2,3,29144,4
2,2,2,3,4,31460,9
2,3,2,2,2,30128,3
1,2,3,2,6,86546,3
1,2,3,2,6,91889,3
2,1,1,1,2,17148,0
1,1,1,1,2,29481,1
2,2,1,2,3,20426,3
2,3,3,3,6,69499,11
2,2,1,2,4,19454,4
2,1,1,1,1,11079,0
1,1,3,1,3,86985,0
2,3,2,2,4,35583,3
1,1,3,1,5,93005,0
1,1,3,1,3,99735,1
1,1,3,1,4,72251,0
1,1,1,1,1,12732,1
1,1,3,1,5,62791,1
1,3,2,2,4,50912,5
2,2,2,3,3,57176,8
2,3,3,3,6,84701,11
2,3,2,2,4,53062,3
1,2,2,3,3,55631,13
1,1,1,1,1,24017,1
1,3,2,2,2,31075,4
1,2,3,2,6,90256,5
1,3,2,2,6,31959,5
2,2,2,3,1,41569,11
1,2,2,3,1,46962,14
2,2,1,2,5,11218,5
2,3,3,3,7,61437,8
1,3,2,2,6,31222,3
2,1,1,1,2,28398,1
2,3,3,3,7,76883,13
2,2,2,3,3,44799,9
2,2,1,2,5,26261,4
2,2,1,2,5,19679,5
1,2,3,2,7,66865,4
2,2,1,2,3,23480,5
1,2,2,3,1,38195,14
1,1,1,1,1,27670,0
1,2,3,2,6,60722,5
2,2,1,2,4,27173,5
1,1,1,1,2,20696,0
2,3,3,3,5,73011,12
2,3,3,3,7,69134,9
2,3,3,3,7,64432,11
2,2,2,3,3,47826,11
1,3,2,2,2,37836,5
1,1,3,1,5,97021,0
1,2,2,3,3,39577,8
2,3,2,2,4,38058,3
2,1,1,1,2,15657,1
2,1,1,1,2,23496,0
1,1,3,1,4,76776,0
1,1,3,1,4,69982,0
1,3,2,2,4,45872,5
1,2,2,3,1,43383,7
2,3,2,2,6,59924,4
1,1,3,1,5,90625,1
2,2,2,3,4,47997,12
1,1,3,1,5,66981,1
1,1,3,1,4,74266,0
1,1,1,1,2,12202,1
1,2,2,3,3,48954,8
1,2,3,2,6,99764,3
2,1,1,1,2,13527,1
1,1,3,1,4,92834,1
2,1,1,1,1,12630,0
2,2,2,3,3,57758,11
1,2,2,3,3,49055,7
1,2,3,2,7,90784,4
2,1,1,1,1,25663,0
2,1,1,1,1,15294,1
1,2,3,2,6,81304,5
2,1,1,1,1,12828,0
2,1,1,1,2,11403,0
1,1,1,1,2,12465,1
2,2,1,2,5,21672,3
2,3,3,3,7,78494,14
2,1,1,1,2,24710,1
1,2,2,3,1,33369,14
1,2,3,2,7,63326,3
1,3,2,2,6,43570,4
1,1,3,1,3,93266,1
1,2,2,3,1,51764,12
2,1,1,1,1,27668,1
1,1,3,1,4,71048,1
2,2,2,3,3,48342,8
2,3,2,2,6,31593,3
1,2,2,3,3,45875,9
2,2,2,3,4,52015,9
2,2,1,2,4,11901,3
2,2,2,3,1,48531,8
2,3,3,3,7,64591,11
1,2,3,2,7,98370,4
1,3,2,2,6,54880,3
1,2,2,3,4,30043,9
2,1,1,1,1,15455,1
1,3,2,2,2,56137,4
2,2,1,2,3,13066,3
2,2,1,2,4,24289,4
2,2,1,2,5,20876,5
2,1,1,1,1,14343,0
1,1,3,1,3,84044,0
2,2,1,2,4,15653,3
1,2,3,2,7,89587,3
2,3,3,3,5,99996,7
1,2,3,2,6,79759,3
1,2,3,2,7,76254,3
2,2,1,2,5,21912,3
1,1,1,1,2,12013,1
2,2,1,2,3,10612,3
1,2,2,3,1,36625,13
1,2,3,2,7,77497,5
1,3,2,2,6,38962,4
2,2,2,3,4,43726,11
1,3,2,2,6,47958,3
1,3,2,2,2,35272,3
2,3,3,3,7,95350,11
1,2,2,3,3,51347,13
2,2,1,2,5,26652,4
2,2,1,2,3,11674,3
1,1,3,1,5,91301,0
1,2,3,2,7,98055,5
2,3,2,2,4,31542,5
1,1,3,1,5,95121,0
2,3,2,2,2,38031,3
1,1,1,1,2,23715,0
2,1,1,1,2,29604,1
2,2,1,2,4,29801,3
1,1,1,1,1,27340,0
2,2,2,3,4,41994,11
2,3,2,2,6,47225,5
1,1,3,1,3,77281,1
1,1,1,1,1,14652,1
1,3,2,2,2,50699,5
2,3,2,2,6,37251,3
1,2,2,3,3,51079,12
1,1,3,1,5,80636,0
1,1,3,1,3,60812,0
2,2,1,2,3,25615,3
2,3,2,2,2,47864,5
1,2,2,3,1,59787,11
1,2,3,2,7,99331,4
1,1,1,1,2,29639,1
2,3,2,2,4,33023,4
2,3,3,3,6,95162,7
1,1,3,1,5,84431,1
2,3,3,3,6,88618,10
1,1,1,1,2,15768,1
2,2,2,3,3,36553,8
1,2,3,2,7,96552,3
1,2,2,3,4,45517,13
1,3,2,2,2,42230,5
2,2,1,2,3,17132,3
2,3,2,2,2,36351,3
2,3,3,3,5,69811,10
2,3,2,2,4,58246,5
2,3,2,2,4,37491,5
1,3,2,2,2,49506,4
1,2,3,2,6,70774,3
1,2,3,2,7,73701,5
1,2,2,3,3,30558,14
1,1,3,1,5,84767,0
2,3,2,2,2,48271,4
2,2,2,3,3,49333,9
1,2,3,2,7,63892,4
2,3,3,3,5,75150,7
1,1,3,1,5,68684,1
1,1,1,1,1,27885,1
1,1,1,1,1,17604,0
1,2,3,2,7,74250,4
2,2,2,3,4,34179,11
1,1,1,1,2,22216,0
1,2,2,3,1,37595,8
2,3,2,2,6,41606,3
2,2,1,2,4,13327,4
2,2,2,3,3,39174,10
2,1,1,1,2,15493,0
2,3,2,2,6,54769,4
1,2,3,2,7,88227,3
1,2,2,3,4,45067,9
1,3,2,2,6,37672,4
2,3,3,3,7,73625,12
2,2,2,3,3,37044,8
2,3,2,2,2,47310,4
2,2,2,3,4,40308,10
1,2,3,2,7,69738,4
1,2,3,2,6,89694,3
1,1,1,1,1,25049,1
2,3,2,2,2,31557,4
1,1,1,1,1,24429,0
1,2,3,2,6,98228,3
2,3,2,2,4,59007,4
1,2,3,2,6,60944,3
2,3,2,2,4,43456,4
1,3,2,2,6,32810,4
1,1,1,1,1,15982,0
2,3,2,2,6,35283,3
1,2,2,3,1,44828,14
2,3,2,2,4,47322,4
2,2,2,3,1,41878,9
2,3,3,3,5,65350,8
1,1,3,1,3,98658,0
1,3,2,2,4,51899,3
1,3,2,2,2,45545,4
1,3,2,2,2,47940,5
1,1,3,1,4,87035,1
1,3,2,2,2,47823,3
1,2,2,3,3,55725,9
2,3,2,2,4,49443,3
2,3,3,3,5,93377,12
1,2,2,3,1,48258,12
1,2,3,2,7,88433,4
1,3,2,2,4,32232,4
2,2,2,3,4,50131,12
2,2,2,3,1,41514,14
2,2,2,3,3,42788,11
1,2,2,3,3,59996,10
2,1,1,1,1,16626,0
2,3,2,2,6,38334,4
2,3,2,2,6,52042,3
2,3,3,3,6,96460,8
2,3,3,3,6,90164,11
1,2,2,3,3,33207,8
1,1,3,1,3,73329,1
2,1,1,1,1,26098,1
1,1,3,1,3,87630,0
1,1,1,1,2,17339,0
1,2,3,2,7,92380,4
1,1,3,1,4,85296,0
1,2,2,3,4,50430,7
1,2,3,2,7,93617,5
1,2,3,2,7,61450,4
2,2,2,3,1,46985,14
1,2,3,2,6,69787,5
2,3,3,3,7,87924,12
2,2,2,3,3,53541,13
2,3,3,3,7,80455,13
2,2,1,2,5,10296,4
2,2,1,2,4,11010,5
1,2,2,3,3,55658,9
1,2,3,2,7,88410,5
1,1,1,1,1,21763,0
2,1,1,1,2,24630,1
2,2,2,3,3,52602,8
1,2,3,2,7,85411,5
1,1,1,1,2,18340,1
2,3,3,3,7,80813,8
1,1,1,1,1,18436,0
2,2,1,2,4,20681,4
2,3,2,2,4,48535,3
2,2,1,2,5,10355,5
1,2,2,3,4,59704,13
1,1,1,1,1,28561,1
2,2,2,3,3,30491,13
2,3,3,3,6,77712,9
1,1,3,1,5,80255,0
1,3,2,2,4,35523,3
1,2,2,3,4,59439,8
2,2,2,3,1,36837,10
1,1,1,1,1,19242,1
2,1,1,1,1,17689,1
1,3,2,2,4,41843,3
1,1,1,1,1,29206,0
2,3,2,2,4,54415,4
1,2,3,2,7,69507,4
2,3,3,3,7,67749,7
2,2,2,3,3,48451,7
1,2,3,2,6,99059,3
1,2,3,2,6,86063,5
2,2,1,2,3,10131,3
1,1,3,1,3,65062,1
2,2,1,2,5,20617,5
1,1,1,1,1,23691,1
1,2,3,2,6,97963,5
1,2,2,3,4,52921,10
1,2,2,3,4,38181,14
2,3,2,2,2,40676,4
2,2,2,3,3,53185,12
2,1,1,1,2,14003,1
1,2,2,3,3,35289,11
2,1,1,1,1,21062,1
1,2,2,3,1,34758,8
1,1,3,1,4,92883,0
1,2,2,3,4,57971,11
2,3,3,3,7,80483,12
2,3,3,3,6,78830,9
1,1,3,1,5,61026,0
1,2,2,3,4,35134,10
1,1,1,1,1,28018,0
2,2,2,3,4,54693,7
1,2,2,3,3,37254,14
1,1,3,1,4,88585,1
2,3,3,3,7,60076,11
2,1,1,1,2,20245,0
1,3,2,2,2,45423,4
2,1,1,1,1,29408,0
2,3,2,2,6,31825,3
2,1,1,1,2,24299,1
1,1,1,1,1,22802,1
1,1,3,1,3,79020,1
1,3,2,2,6,30506,4
2,3,2,2,2,37009,5
2,1,1,1,2,19194,0
2,3,3,3,5,80609,8
2,2,1,2,5,25041,3
2,3,3,3,5,84281,8
1,1,3,1,5,73034,0
2,2,1,2,4,29488,4
1,1,3,1,4,97586,1
1,3,2,2,4,54460,5
1,1,3,1,3,67234,0
2,1,1,1,2,29101,0
1,3,2,2,4,34038,5
2,3,2,2,4,52870,5
1,1,1,1,1,28831,0
1,2,2,3,3,41493,13
2,2,2,3,1,33376,7
2,2,2,3,1,31026,8
2,1,1,1,1,15101,0
1,1,3,1,4,70322,0
